"REID","Record Type Desc","Parcel Status Desc","Property Class Desc","Sale Date","Sale Price","Sale Type Desc","Sale Status Desc","Sale Disqualification Reason Desc","Ownership Document Number"
5086,Sale,ACTIVE,RESIDENTIAL,"5/6/2022 12:00:01 AM",251975.00,PACKAGE,QUALIFIED,,2327152
5087,Sale,ACTIVE,RESIDENTIAL,"8/5/2022 12:00:01 AM",252190.00,PACKAGE,QUALIFIED,,2340159
5088,Sale,ACTIVE,RESIDENTIAL,"7/26/2022 12:00:01 AM",254350.00,PACKAGE,QUALIFIED,,2338493
5091,Sale,ACTIVE,RESIDENTIAL,"5/27/2022 12:00:01 AM",251690.00,PACKAGE,QUALIFIED,,2330375
5092,Sale,ACTIVE,RESIDENTIAL,"8/5/2022 12:00:01 AM",269330.00,PACKAGE,QUALIFIED,,2340189
5093,Sale,ACTIVE,RESIDENTIAL,"6/28/2022 12:00:01 AM",254515.00,PACKAGE,QUALIFIED,,2334673
5094,Sale,ACTIVE,RESIDENTIAL,"6/21/2022 12:00:01 AM",254960.00,PACKAGE,QUALIFIED,,2333703
5095,Sale,ACTIVE,RESIDENTIAL,"4/7/2022 12:00:01 AM",274075.00,PACKAGE,QUALIFIED,,2322698
5096,Sale,ACTIVE,RESIDENTIAL,"4/14/2022 12:00:01 AM",271895.00,PACKAGE,QUALIFIED,,2323754
5097,Sale,ACTIVE,RESIDENTIAL,"4/26/2022 12:00:01 AM",251875.00,PACKAGE,QUALIFIED,,2325397
5098,Sale,ACTIVE,RESIDENTIAL,"4/6/2022 12:00:01 AM",271155.00,PACKAGE,QUALIFIED,,2322481
5099,Sale,ACTIVE,RESIDENTIAL,"3/3/2022 12:00:01 AM",280110.00,PACKAGE,QUALIFIED,,2317409
5101,Sale,ACTIVE,RESIDENTIAL,"4/20/2022 12:00:01 AM",246490.00,PACKAGE,QUALIFIED,,2324606
5102,Sale,ACTIVE,RESIDENTIAL,"4/14/2022 12:00:01 AM",252750.00,PACKAGE,QUALIFIED,,2323730
5104,Sale,ACTIVE,RESIDENTIAL,"4/18/2022 12:00:01 AM",267885.00,PACKAGE,QUALIFIED,,2324001
5105,Sale,ACTIVE,RESIDENTIAL,"4/18/2022 12:00:01 AM",249960.00,PACKAGE,QUALIFIED,,2324019
5106,Sale,ACTIVE,RESIDENTIAL,"4/22/2022 12:00:01 AM",249810.00,PACKAGE,QUALIFIED,,2325019
5107,Sale,ACTIVE,RESIDENTIAL,"10/27/2022 12:00:01 AM",248995.00,PACKAGE,QUALIFIED,,2351289
5108,Sale,ACTIVE,RESIDENTIAL,"10/10/2022 12:00:01 AM",271985.00,PACKAGE,QUALIFIED,,2349288
5109,Sale,ACTIVE,RESIDENTIAL,"11/22/2022 12:00:01 AM",268165.00,PACKAGE,QUALIFIED,,2354176
5110,Sale,ACTIVE,RESIDENTIAL,"10/31/2022 12:00:01 AM",264790.00,PACKAGE,QUALIFIED,,2351660
5111,Sale,ACTIVE,RESIDENTIAL,"8/24/2022 12:00:01 AM",263230.00,PACKAGE,QUALIFIED,,2343354
5112,Sale,ACTIVE,RESIDENTIAL,"9/2/2022 12:00:01 AM",274140.00,PACKAGE,QUALIFIED,,2344656
5113,Sale,ACTIVE,RESIDENTIAL,"12/20/2022 12:00:01 AM",277600.00,PACKAGE,QUALIFIED,,2356944
5115,Sale,ACTIVE,RESIDENTIAL,"11/23/2022 12:00:01 AM",250480.00,PACKAGE,QUALIFIED,,2354292
5119,Sale,ACTIVE,RESIDENTIAL,"11/30/2022 12:00:01 AM",264155.00,PACKAGE,QUALIFIED,,2354756
5124,Sale,ACTIVE,RESIDENTIAL,"9/8/2022 12:00:01 AM",263595.00,PACKAGE,QUALIFIED,,2345197
5127,Sale,ACTIVE,RESIDENTIAL,"9/28/2022 12:00:01 AM",241350.00,PACKAGE,QUALIFIED,,2347855
5129,Sale,ACTIVE,RESIDENTIAL,"6/30/2022 12:00:01 AM",254715.00,PACKAGE,QUALIFIED,,2335070
5130,Sale,ACTIVE,RESIDENTIAL,"11/10/2022 12:00:01 AM",262990.00,PACKAGE,QUALIFIED,,2352930
5132,Sale,ACTIVE,RESIDENTIAL,"8/25/2022 12:00:01 AM",242735.00,PACKAGE,QUALIFIED,,2343544
5133,Sale,ACTIVE,RESIDENTIAL,"6/3/2022 12:00:01 AM",269030.00,PACKAGE,QUALIFIED,,2331384
5134,Sale,ACTIVE,RESIDENTIAL,"6/30/2022 12:00:01 AM",257870.00,PACKAGE,QUALIFIED,,2335174
5136,Sale,ACTIVE,RESIDENTIAL,"6/20/2022 12:00:01 AM",273890.00,PACKAGE,QUALIFIED,,2333384
5137,Sale,ACTIVE,RESIDENTIAL,"5/25/2022 12:00:01 AM",252635.00,PACKAGE,QUALIFIED,,2330035
5138,Sale,ACTIVE,RESIDENTIAL,"5/5/2022 12:00:01 AM",276025.00,PACKAGE,QUALIFIED,,2326950
5139,Sale,ACTIVE,RESIDENTIAL,"9/2/2022 12:00:01 AM",243080.00,PACKAGE,QUALIFIED,,2344648
5156,Sale,ACTIVE,RESIDENTIAL,"4/20/2022 12:00:01 AM",273770.00,PACKAGE,QUALIFIED,,2324581
5162,Sale,ACTIVE,RESIDENTIAL,"2/9/2022 12:00:01 AM",252500.00,PACKAGE,QUALIFIED,,2314107
5164,Sale,ACTIVE,RESIDENTIAL,"1/20/2022 12:00:01 AM",232975.00,PACKAGE,QUALIFIED,,2310921
5165,Sale,ACTIVE,RESIDENTIAL,"2/1/2022 12:00:01 AM",240435.00,PACKAGE,QUALIFIED,,2312816
5166,Sale,ACTIVE,RESIDENTIAL,"3/11/2022 12:00:01 AM",235415.00,PACKAGE,QUALIFIED,,2318621
5168,Sale,ACTIVE,RESIDENTIAL,"1/28/2022 12:00:01 AM",233845.00,PACKAGE,QUALIFIED,,2312472
5169,Sale,ACTIVE,RESIDENTIAL,"9/9/2022 12:00:01 AM",240325.00,PACKAGE,QUALIFIED,,2345345
5170,Sale,ACTIVE,RESIDENTIAL,"2/22/2022 12:00:01 AM",226310.00,PACKAGE,QUALIFIED,,2316059
5171,Sale,ACTIVE,RESIDENTIAL,"9/9/2022 12:00:01 AM",251130.00,PACKAGE,QUALIFIED,,2345342
5173,Sale,ACTIVE,RESIDENTIAL,"11/15/2022 12:00:01 AM",243580.00,PACKAGE,QUALIFIED,,2353333
5189,Sale,ACTIVE,RESIDENTIAL,"1/11/2022 12:00:01 AM",246390.00,PACKAGE,QUALIFIED,,2309558
5190,Sale,ACTIVE,RESIDENTIAL,"2/11/2022 12:00:01 AM",216515.00,PACKAGE,QUALIFIED,,2314530
5191,Sale,ACTIVE,RESIDENTIAL,"3/29/2022 12:00:01 AM",249405.00,PACKAGE,QUALIFIED,,2321253
5192,Sale,ACTIVE,RESIDENTIAL,"12/12/2022 12:00:01 AM",225000.00,PACKAGE,QUALIFIED,,2355942
5194,Sale,ACTIVE,RESIDENTIAL,"1/24/2022 12:00:01 AM",247575.00,PACKAGE,QUALIFIED,,2311356
5197,Sale,ACTIVE,RESIDENTIAL,"1/26/2022 12:00:01 AM",214030.00,PACKAGE,QUALIFIED,,2311870
5198,Sale,ACTIVE,RESIDENTIAL,"2/9/2022 12:00:01 AM",231630.00,PACKAGE,QUALIFIED,,2314082
5199,Sale,ACTIVE,RESIDENTIAL,"2/7/2022 12:00:01 AM",228425.00,PACKAGE,QUALIFIED,,2313749
5200,Sale,ACTIVE,RESIDENTIAL,"2/16/2022 12:00:01 AM",246795.00,PACKAGE,QUALIFIED,,2315274
5207,Sale,ACTIVE,RESIDENTIAL,"8/8/2022 12:00:01 AM",244395.00,PACKAGE,QUALIFIED,,2340352
5208,Sale,ACTIVE,RESIDENTIAL,"8/16/2022 12:00:01 AM",244805.00,PACKAGE,QUALIFIED,,2341530
5214,Sale,ACTIVE,RESIDENTIAL,"2/17/2022 12:00:01 AM",249710.00,PACKAGE,QUALIFIED,,2315413
5221,Sale,ACTIVE,RESIDENTIAL,"3/28/2022 12:00:01 AM",144000.00,LAND,QUALIFIED,,2320976
5224,Sale,ACTIVE,RESIDENTIAL,"8/15/2022 12:00:01 AM",160000.00,LAND,QUALIFIED,,2341374
5229,Sale,ACTIVE,RESIDENTIAL,"6/1/2022 12:00:01 AM",205000.00,LAND,QUALIFIED,,2331083
5270,Sale,ACTIVE,RESIDENTIAL,"12/27/2022 12:00:01 AM",593698.00,PACKAGE,QUALIFIED,,2357535
5271,Sale,ACTIVE,RESIDENTIAL,"11/28/2022 12:00:01 AM",629900.00,PACKAGE,QUALIFIED,,2354543
5272,Sale,ACTIVE,RESIDENTIAL,"10/5/2022 12:00:01 AM",586500.00,PACKAGE,QUALIFIED,,2348801
5273,Sale,ACTIVE,RESIDENTIAL,"10/10/2022 12:00:01 AM",579500.00,PACKAGE,QUALIFIED,,2349202
5274,Sale,ACTIVE,RESIDENTIAL,"8/2/2022 12:00:01 AM",530100.00,PACKAGE,QUALIFIED,,2339757
5275,Sale,ACTIVE,RESIDENTIAL,"8/5/2022 12:00:01 AM",598650.00,PACKAGE,QUALIFIED,,2340180
5281,Sale,ACTIVE,RESIDENTIAL,"12/8/2022 12:00:01 AM",686500.00,PACKAGE,QUALIFIED,,2355640
5306,Sale,ACTIVE,RESIDENTIAL,"11/30/2022 12:00:01 AM",475000.00,PACKAGE,QUALIFIED,,2354781
5321,Sale,ACTIVE,RESIDENTIAL,"8/10/2022 12:00:01 AM",312000.00,PACKAGE,QUALIFIED,,2340732
5332,Sale,ACTIVE,RESIDENTIAL,"9/1/2022 12:00:01 AM",370000.00,PACKAGE,QUALIFIED,,2344432
5351,Sale,ACTIVE,RESIDENTIAL,"6/14/2022 12:00:01 AM",602000.00,PACKAGE,QUALIFIED,,2332921
5359,Sale,ACTIVE,RESIDENTIAL,"8/8/2022 12:00:01 AM",325000.00,PACKAGE,QUALIFIED,,2340309
5374,Sale,ACTIVE,RESIDENTIAL,"2/16/2022 12:00:01 AM",275000.00,PACKAGE,QUALIFIED,,2315196
5377,Sale,ACTIVE,RESIDENTIAL,"6/14/2022 12:00:01 AM",652000.00,PACKAGE,QUALIFIED,,2332904
5419,Sale,ACTIVE,RESIDENTIAL,"6/21/2022 12:00:01 AM",672500.00,PACKAGE,QUALIFIED,,2333812
5436,Sale,ACTIVE,RESIDENTIAL,"1/24/2022 12:00:01 AM",305000.00,PACKAGE,QUALIFIED,,2311292
5446,Sale,ACTIVE,RESIDENTIAL,"9/20/2022 12:00:01 AM",425000.00,PACKAGE,QUALIFIED,,2346623
5455,Sale,ACTIVE,RESIDENTIAL,"7/26/2022 12:00:01 AM",250000.00,PACKAGE,QUALIFIED,,2338526
5459,Sale,ACTIVE,RESIDENTIAL,"7/29/2022 12:00:01 AM",545000.00,PACKAGE,QUALIFIED,,2339203
5485,Sale,ACTIVE,RESIDENTIAL,"6/14/2022 12:00:01 AM",840000.00,PACKAGE,QUALIFIED,,2332909
5494,Sale,ACTIVE,RESIDENTIAL,"1/19/2022 12:00:01 AM",800000.00,PACKAGE,QUALIFIED,,2310715
5496,Sale,ACTIVE,RESIDENTIAL,"9/1/2022 12:00:01 AM",525000.00,PACKAGE,QUALIFIED,,2344441
5501,Sale,ACTIVE,RESIDENTIAL,"1/6/2022 12:00:01 AM",375000.00,PACKAGE,QUALIFIED,,2308898
5514,Sale,ACTIVE,RESIDENTIAL,"9/19/2022 12:00:01 AM",391500.00,PACKAGE,QUALIFIED,,2346498
5517,Sale,ACTIVE,RESIDENTIAL,"3/18/2022 12:00:01 AM",340000.00,PACKAGE,QUALIFIED,,2319713
5551,Sale,ACTIVE,RESIDENTIAL,"9/20/2022 12:00:01 AM",445000.00,PACKAGE,QUALIFIED,,2346655
5556,Sale,ACTIVE,RESIDENTIAL,"8/3/2022 12:00:01 AM",700000.00,PACKAGE,QUALIFIED,,2339904
5570,Sale,ACTIVE,RESIDENTIAL,"3/16/2022 12:00:01 AM",450000.00,PACKAGE,QUALIFIED,,2319253
5615,Sale,ACTIVE,RESIDENTIAL,"9/7/2022 12:00:01 AM",1450000.00,PACKAGE,QUALIFIED,,2345065
5617,Sale,ACTIVE,RESIDENTIAL,"2/24/2022 12:00:01 AM",410000.00,LAND,QUALIFIED,,2316488
5618,Sale,ACTIVE,RESIDENTIAL,"4/27/2022 12:00:01 AM",840000.00,PACKAGE,QUALIFIED,,2325735
5620,Sale,ACTIVE,RESIDENTIAL,"4/12/2022 12:00:01 AM",500000.00,PACKAGE,QUALIFIED,,2323489
5629,Sale,ACTIVE,RESIDENTIAL,"5/5/2022 12:00:01 AM",537500.00,PACKAGE,QUALIFIED,,2327035
5633,Sale,ACTIVE,RESIDENTIAL,"1/18/2022 12:00:01 AM",550000.00,PACKAGE,QUALIFIED,,2310425
5679,Sale,ACTIVE,RESIDENTIAL,"6/20/2022 12:00:01 AM",720000.00,PACKAGE,QUALIFIED,,2333495
5712,Sale,ACTIVE,RESIDENTIAL,"5/10/2022 12:00:01 AM",750000.00,PACKAGE,QUALIFIED,,2327624
5729,Sale,ACTIVE,RESIDENTIAL,"5/27/2022 12:00:01 AM",525000.00,PACKAGE,QUALIFIED,,2330402
5732,Sale,ACTIVE,RESIDENTIAL,"12/9/2022 12:00:01 AM",831000.00,PACKAGE,QUALIFIED,,2355871
5748,Sale,ACTIVE,RESIDENTIAL,"5/2/2022 12:00:01 AM",1300000.00,PACKAGE,QUALIFIED,,2326503
5754,Sale,ACTIVE,RESIDENTIAL,"4/18/2022 12:00:01 AM",1853000.00,PACKAGE,QUALIFIED,,2324035
5801,Sale,ACTIVE,RESIDENTIAL,"5/25/2022 12:00:01 AM",690000.00,PACKAGE,QUALIFIED,,2330018
5813,Sale,ACTIVE,RESIDENTIAL,"7/26/2022 12:00:01 AM",862500.00,PACKAGE,QUALIFIED,,2338640
5820,Sale,ACTIVE,RESIDENTIAL,"2/8/2022 12:00:01 AM",985000.00,PACKAGE,QUALIFIED,,2313996
5822,Sale,ACTIVE,RESIDENTIAL,"5/27/2022 12:00:01 AM",855000.00,PACKAGE,QUALIFIED,,2330320
5836,Sale,ACTIVE,RESIDENTIAL,"10/18/2022 12:00:02 AM",585000.00,PACKAGE,QUALIFIED,,2350219
5836,Sale,ACTIVE,RESIDENTIAL,"10/18/2022 12:00:01 AM",585000.00,PACKAGE,QUALIFIED,,2350218
5851,Sale,ACTIVE,RESIDENTIAL,"7/7/2022 12:00:01 AM",1385000.00,PACKAGE,QUALIFIED,,2336181
5859,Sale,ACTIVE,RESIDENTIAL,"5/17/2022 12:00:01 AM",1090000.00,PACKAGE,QUALIFIED,,2328662
5885,Sale,ACTIVE,RESIDENTIAL,"4/27/2022 12:00:01 AM",925000.00,PACKAGE,QUALIFIED,,2325710
5886,Sale,ACTIVE,RESIDENTIAL,"4/4/2022 12:00:01 AM",503000.00,PACKAGE,QUALIFIED,,2322244
5913,Sale,ACTIVE,RESIDENTIAL,"5/5/2022 12:00:01 AM",905000.00,PACKAGE,QUALIFIED,,2327029
5923,Sale,ACTIVE,RESIDENTIAL,"5/17/2022 12:00:01 AM",740000.00,PACKAGE,QUALIFIED,,2328590
6031,Sale,ACTIVE,RESIDENTIAL,"6/15/2022 12:00:01 AM",276000.00,PACKAGE,QUALIFIED,,2333185
6138,Sale,ACTIVE,RESIDENTIAL,"6/30/2022 12:00:01 AM",180000.00,PACKAGE,QUALIFIED,,2335180
6183,Sale,ACTIVE,RESIDENTIAL,"2/1/2022 12:00:01 AM",75000.00,PACKAGE,QUALIFIED,,2312831
6207,Sale,ACTIVE,RESIDENTIAL,"3/8/2022 12:00:02 AM",256000.00,PACKAGE,QUALIFIED,,2317918
6207,Sale,ACTIVE,RESIDENTIAL,"3/8/2022 12:00:01 AM",256000.00,PACKAGE,QUALIFIED,,2317918
6233,Sale,ACTIVE,RESIDENTIAL,"4/1/2022 12:00:01 AM",209999.00,PACKAGE,QUALIFIED,,2321780
6346,Sale,ACTIVE,RESIDENTIAL,"12/27/2022 12:00:01 AM",215000.00,PACKAGE,QUALIFIED,,2357358
6352,Sale,ACTIVE,RESIDENTIAL,"5/31/2022 12:00:01 AM",245000.00,PACKAGE,QUALIFIED,,2330585
6393,Sale,ACTIVE,RESIDENTIAL,"3/24/2022 12:00:01 AM",470000.00,PACKAGE,QUALIFIED,,2320626
6435,Sale,ACTIVE,RESIDENTIAL,"11/2/2022 12:00:01 AM",250000.00,PACKAGE,QUALIFIED,,2351834
6619,Sale,ACTIVE,RESIDENTIAL,"5/19/2022 12:00:01 AM",271000.00,PACKAGE,QUALIFIED,,2329106
6625,Sale,ACTIVE,RESIDENTIAL,"2/22/2022 12:00:01 AM",252000.00,PACKAGE,QUALIFIED,,2315991
6638,Sale,ACTIVE,RESIDENTIAL,"9/27/2022 12:00:02 AM",35000.00,LAND,QUALIFIED,,2347724
6639,Sale,ACTIVE,RESIDENTIAL,"9/7/2022 12:00:01 AM",165000.00,LAND,QUALIFIED,,2345110
6725,Sale,ACTIVE,RESIDENTIAL,"3/3/2022 12:00:01 AM",45000.00,LAND,QUALIFIED,,2317363
6787,Sale,ACTIVE,RESIDENTIAL,"1/24/2022 12:00:01 AM",95000.00,LAND,QUALIFIED,,2311286
6816,Sale,ACTIVE,RESIDENTIAL,"12/15/2022 12:00:01 AM",425000.00,PACKAGE,QUALIFIED,,2356453
6834,Sale,ACTIVE,RESIDENTIAL,"4/14/2022 12:00:01 AM",182000.00,LAND,QUALIFIED,,2323772
6840,Sale,ACTIVE,RESIDENTIAL,"9/27/2022 12:00:01 AM",126000.00,PACKAGE,QUALIFIED,,2347664
6862,Sale,ACTIVE,RESIDENTIAL,"4/25/2022 12:00:02 AM",971500.00,PACKAGE,QUALIFIED,,2325078
6865,Sale,ACTIVE,RESIDENTIAL,"4/12/2022 12:00:01 AM",260000.00,PACKAGE,QUALIFIED,,2323395
6874,Sale,ACTIVE,RESIDENTIAL,"4/13/2022 12:00:01 AM",215000.00,PACKAGE,QUALIFIED,,2323616
6999,Sale,ACTIVE,RESIDENTIAL,"6/8/2022 12:00:01 AM",218000.00,PACKAGE,QUALIFIED,,2332083
7049,Sale,ACTIVE,RESIDENTIAL,"6/30/2022 12:00:01 AM",420000.00,PACKAGE,QUALIFIED,,2335142
7055,Sale,ACTIVE,RESIDENTIAL,"10/28/2022 12:00:01 AM",455000.00,PACKAGE,QUALIFIED,,2351519
7078,Sale,ACTIVE,RESIDENTIAL,"8/17/2022 12:00:01 AM",345000.00,PACKAGE,QUALIFIED,,2341707
7103,Sale,ACTIVE,RESIDENTIAL,"9/27/2022 12:00:01 AM",410000.00,LAND,QUALIFIED,,2347726
7124,Sale,ACTIVE,RESIDENTIAL,"8/31/2022 12:00:01 AM",242500.00,PACKAGE,QUALIFIED,,2344218
7132,Sale,ACTIVE,RESIDENTIAL,"11/21/2022 12:00:01 AM",107000.00,LAND,QUALIFIED,,2353877
7156,Sale,ACTIVE,RESIDENTIAL,"5/16/2022 12:00:01 AM",440000.00,PACKAGE,QUALIFIED,,2328451
7169,Sale,ACTIVE,RESIDENTIAL,"10/7/2022 12:00:01 AM",244677.00,PACKAGE,QUALIFIED,,2349064
7185,Sale,ACTIVE,RESIDENTIAL,"10/21/2022 12:00:01 AM",125000.00,PACKAGE,QUALIFIED,,2350601
7188,Sale,ACTIVE,RESIDENTIAL,"6/15/2022 12:00:01 AM",115000.00,PACKAGE,QUALIFIED,,2333076
7205,Sale,ACTIVE,RESIDENTIAL,"2/17/2022 12:00:01 AM",276000.00,PACKAGE,QUALIFIED,,2315473
7244,Sale,ACTIVE,RESIDENTIAL,"5/3/2022 12:00:01 AM",281500.00,PACKAGE,QUALIFIED,,2326616
7268,Sale,ACTIVE,RESIDENTIAL,"12/12/2022 12:00:01 AM",15000.00,LAND,QUALIFIED,,2355930
7290,Sale,ACTIVE,RESIDENTIAL,"6/20/2022 12:00:01 AM",265000.00,PACKAGE,QUALIFIED,,2333414
7299,Sale,ACTIVE,RESIDENTIAL,"3/31/2022 12:00:01 AM",295000.00,LAND,QUALIFIED,,2321578
7303,Sale,ACTIVE,RESIDENTIAL,"10/31/2022 12:00:01 AM",279000.00,PACKAGE,QUALIFIED,,2351769
7314,Sale,ACTIVE,RESIDENTIAL,"4/25/2022 12:00:01 AM",238501.00,PACKAGE,QUALIFIED,,2325223
7316,Sale,ACTIVE,RESIDENTIAL,"5/31/2022 12:00:01 AM",263000.00,PACKAGE,QUALIFIED,,2330587
7368,Sale,ACTIVE,RESIDENTIAL,"3/31/2022 12:00:01 AM",113800.00,PACKAGE,QUALIFIED,,2321625
7370,Sale,ACTIVE,RESIDENTIAL,"10/21/2022 12:00:01 AM",163000.00,PACKAGE,QUALIFIED,,2350549
7371,Sale,ACTIVE,RESIDENTIAL,"5/18/2022 12:00:01 AM",148000.00,PACKAGE,QUALIFIED,,2328912
7372,Sale,ACTIVE,RESIDENTIAL,"8/8/2022 12:00:01 AM",91100.00,PACKAGE,QUALIFIED,,2340499
7378,Sale,ACTIVE,RESIDENTIAL,"6/23/2022 12:00:01 AM",119000.00,PACKAGE,QUALIFIED,,2334048
7386,Sale,ACTIVE,RESIDENTIAL,"8/16/2022 12:00:01 AM",170000.00,PACKAGE,QUALIFIED,,2341575
7387,Sale,ACTIVE,RESIDENTIAL,"5/2/2022 12:00:01 AM",131000.00,PACKAGE,QUALIFIED,,2326289
7450,Sale,ACTIVE,RESIDENTIAL,"8/15/2022 12:00:01 AM",252500.00,PACKAGE,QUALIFIED,,2341255
7451,Sale,ACTIVE,RESIDENTIAL,"7/19/2022 12:00:01 AM",264000.00,PACKAGE,QUALIFIED,,2337601
7493,Sale,ACTIVE,RESIDENTIAL,"4/14/2022 12:00:01 AM",145500.00,PACKAGE,QUALIFIED,,2323787
7509,Sale,ACTIVE,RESIDENTIAL,"1/19/2022 12:00:01 AM",590000.00,PACKAGE,QUALIFIED,,2310686
7531,Sale,ACTIVE,COMMERCIAL,"6/27/2022 12:00:01 AM",2000000.00,PACKAGE,QUALIFIED,,2334508
7667,Sale,ACTIVE,RESIDENTIAL,"2/24/2022 12:00:01 AM",95000.00,LAND,QUALIFIED,,2316358
7678,Sale,ACTIVE,RESIDENTIAL,"11/28/2022 12:00:01 AM",150000.00,PACKAGE,QUALIFIED,,2354441
7695,Sale,ACTIVE,RESIDENTIAL,"12/13/2022 12:00:01 AM",100000.00,LAND,QUALIFIED,,2356183
7697,Sale,ACTIVE,RESIDENTIAL,"4/20/2022 12:00:01 AM",305000.00,PACKAGE,QUALIFIED,,2324637
7727,Sale,ACTIVE,RESIDENTIAL,"3/2/2022 12:00:01 AM",99000.00,LAND,QUALIFIED,,2317215
7753,Sale,ACTIVE,RESIDENTIAL,"3/4/2022 12:00:01 AM",535000.00,PACKAGE,QUALIFIED,,2317717
7765,Sale,ACTIVE,RESIDENTIAL,"10/14/2022 12:00:01 AM",45000.00,LAND,QUALIFIED,,2349835
7797,Sale,ACTIVE,RESIDENTIAL,"11/9/2022 12:00:01 AM",800000.00,PACKAGE,QUALIFIED,,2352719
7802,Sale,ACTIVE,RESIDENTIAL,"3/15/2022 12:00:01 AM",45000.00,LAND,QUALIFIED,,2319161
7807,Sale,ACTIVE,RESIDENTIAL,"2/3/2022 12:00:01 AM",43000.00,LAND,QUALIFIED,,2313351
7843,Sale,ACTIVE,RESIDENTIAL,"1/27/2022 12:00:01 AM",240000.00,PACKAGE,QUALIFIED,,2312269
7927,Sale,ACTIVE,RESIDENTIAL,"2/18/2022 12:00:01 AM",340000.00,PACKAGE,QUALIFIED,,2315705
7935,Sale,ACTIVE,RESIDENTIAL,"1/25/2022 12:00:01 AM",315000.00,PACKAGE,QUALIFIED,,2311683
7963,Sale,ACTIVE,RESIDENTIAL,"5/27/2022 12:00:01 AM",285000.00,PACKAGE,QUALIFIED,,2330311
8180,Sale,ACTIVE,RESIDENTIAL,"2/14/2022 12:00:01 AM",359900.00,PACKAGE,QUALIFIED,,2314900
8222,Sale,ACTIVE,RESIDENTIAL,"10/21/2022 12:00:01 AM",290000.00,PACKAGE,QUALIFIED,,2350573
8264,Sale,ACTIVE,RESIDENTIAL,"3/15/2022 12:00:01 AM",55000.00,LAND,QUALIFIED,,2319176
8337,Sale,ACTIVE,RESIDENTIAL,"8/15/2022 12:00:01 AM",155000.00,PACKAGE,QUALIFIED,,2341409
8392,Sale,ACTIVE,RESIDENTIAL,"10/24/2022 12:00:01 AM",80000.00,LAND,QUALIFIED,,2350740
8424,Sale,ACTIVE,RESIDENTIAL,"12/21/2022 12:00:01 AM",510000.00,PACKAGE,QUALIFIED,,2357034
8426,Sale,ACTIVE,RESIDENTIAL,"3/31/2022 12:00:01 AM",345000.00,PACKAGE,QUALIFIED,,2321477
8494,Sale,ACTIVE,RESIDENTIAL,"4/28/2022 12:00:01 AM",109000.00,LAND,QUALIFIED,,2325865
8551,Sale,ACTIVE,RESIDENTIAL,"5/2/2022 12:00:01 AM",165000.00,PACKAGE,QUALIFIED,,2326368
8718,Sale,ACTIVE,RESIDENTIAL,"10/24/2022 12:00:01 AM",326500.00,PACKAGE,QUALIFIED,,2350733
8743,Sale,ACTIVE,RESIDENTIAL,"5/26/2022 12:00:01 AM",615000.00,PACKAGE,QUALIFIED,,2330241
8751,Sale,ACTIVE,RESIDENTIAL,"8/9/2022 12:00:01 AM",817500.00,PACKAGE,QUALIFIED,,2340599
8784,Sale,ACTIVE,RESIDENTIAL,"7/14/2022 12:00:01 AM",355000.00,PACKAGE,QUALIFIED,,2337109
8791,Sale,ACTIVE,RESIDENTIAL,"4/18/2022 12:00:01 AM",411500.00,PACKAGE,QUALIFIED,,2324169
8805,Sale,ACTIVE,RESIDENTIAL,"2/22/2022 12:00:01 AM",262000.00,PACKAGE,QUALIFIED,,2316007
8812,Sale,ACTIVE,RESIDENTIAL,"5/31/2022 12:00:01 AM",345000.00,PACKAGE,QUALIFIED,,2330746
8939,Sale,ACTIVE,RESIDENTIAL,"9/2/2022 12:00:01 AM",500000.00,PACKAGE,QUALIFIED,,2344678
8991,Sale,ACTIVE,RESIDENTIAL,"4/29/2022 12:00:01 AM",280000.00,PACKAGE,QUALIFIED,,2326125
9114,Sale,ACTIVE,COMMERCIAL,"1/6/2022 12:00:01 AM",800000.00,PACKAGE,QUALIFIED,,2308977
9117,Sale,ACTIVE,RESIDENTIAL,"5/31/2022 12:00:01 AM",283000.00,PACKAGE,QUALIFIED,,2330829
9133,Sale,ACTIVE,RESIDENTIAL,"7/29/2022 12:00:01 AM",352000.00,PACKAGE,QUALIFIED,,2339187
9143,Sale,ACTIVE,RESIDENTIAL,"11/21/2022 12:00:01 AM",610000.00,PACKAGE,QUALIFIED,,2354005
9159,Sale,ACTIVE,RESIDENTIAL,"4/18/2022 12:00:01 AM",655000.00,PACKAGE,QUALIFIED,,2323982
9161,Sale,ACTIVE,RESIDENTIAL,"4/19/2022 12:00:01 AM",450000.00,PACKAGE,QUALIFIED,,2324498
9173,Sale,ACTIVE,RESIDENTIAL,"2/23/2022 12:00:01 AM",275100.00,PACKAGE,QUALIFIED,,2316286
9178,Sale,ACTIVE,RESIDENTIAL,"10/28/2022 12:00:01 AM",1495000.00,PACKAGE,QUALIFIED,,2351478
9192,Sale,ACTIVE,RESIDENTIAL,"4/25/2022 12:00:01 AM",675000.00,PACKAGE,QUALIFIED,,2325302
9302,Sale,ACTIVE,RESIDENTIAL,"8/9/2022 12:00:01 AM",239000.00,PACKAGE,QUALIFIED,,2340596
9303,Sale,ACTIVE,RESIDENTIAL,"1/14/2022 12:00:01 AM",395000.00,PACKAGE,QUALIFIED,,2310078
9310,Sale,ACTIVE,RESIDENTIAL,"2/24/2022 12:00:01 AM",950000.00,PACKAGE,QUALIFIED,,2316475
